serviceId;providerId;name;category;lat;lng;city;address;description;galleryUrls;priceFrom;ratingAverage;amenities;
s679;u008;Sapa Trekking to Ta Phin Village (Shared Full Day);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Tour trekking ghép đoàn trọn ngày đến bản Tả Phìn.;https://cdn.example.com/tours/s679/1.jpg;800000;4.7;"Hướng dẫn viên;Lunch;Phí vào bản";
s680;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s680/1.jpg;800000;4.8;"Xe Jeep mới;Nước suối;Chụp ảnh";
s681;u010;Hue Private Car to My Son Sanctuary (7 Seater);Car;164.674;1.075.851;Huế;City Center;Xe riêng 7 chỗ từ Huế đi Thánh địa Mỹ Sơn.;https://cdn.example.com/cars/s681/1.jpg;2000000;4.6;"Xe 7 chỗ;Chờ đợi";
s682;u001;Ha Long Bay Royal Heritage Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp Thái Cực Quyền.;https://cdn.example.com/tours/s682/1.jpg;3000000;4.6;"Cabin;Bữa ăn;Thái Cực Quyền";
s683;u002;Hanoi Private Car to Ninh Binh (VIP Van Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Ninh Bình.;https://cdn.example.com/cars/s683/1.jpg;4000000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s684;u003;Nha Trang Private Car to Cam Ranh Airport (VIP Van Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Van VIP 9 chỗ khứ hồi đưa đón sân bay Cam Ranh.;https://cdn.example.com/cars/s684/1.jpg;1800000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s685;u004;Phu Quoc Private Boat Charter (Full Day 9 Seater);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Thuê tàu/cano riêng trọn ngày khám phá các đảo (tối đa 9 người).;https://cdn.example.com/tours/s685/1.jpg;10000000;4.9;"Tàu/Cano riêng 9 chỗ;Thiết bị lặn;Tự do";
s686;u005;HCMC Private Car to Mekong Day Trip (Can Tho Luxury 7 Seater);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cần Thơ bằng xe 7 chỗ.;https://cdn.example.com/tours/s686/1.jpg;5000000;4.9;"Xe 7 chỗ;Hướng dẫn;Thuyền riêng";
s687;u006;Da Nang Airport to Hue Private Car (Luxury Van 7 Seater Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế.;https://cdn.example.com/cars/s687/1.jpg;3000000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s688;u007;Da Lat Tuyen Lam Lake Horse Riding (Private);Experience;118.900;1.084.000;Đà Lạt;Tuyen Lam Lake;Trải nghiệm cưỡi ngựa quanh hồ Tuyền Lâm (riêng).;https://cdn.example.com/exp/s688/1.jpg;300000;4.6;"Ngựa;Hướng dẫn riêng";
s689;u008;Sapa Trekking to Lao Chai Village (Shared Full Day);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Tour trekking ghép đoàn trọn ngày đến bản Lao Chải.;https://cdn.example.com/tours/s689/1.jpg;800000;4.7;"Hướng dẫn viên;Lunch;Phí vào bản";
s690;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s690/1.jpg;900000;4.8;"Xe Jeep mới;Nước suối;Chụp ảnh";
s691;u010;Hue Private Car to Thuan An Beach (7 Seater);Car;164.674;1.075.851;Huế;City Center;Xe riêng 7 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s691/1.jpg;600000;4.6;"Xe 7 chỗ;Lái xe an toàn";
s692;u001;Ha Long Bay Syrena Cruise 3D2N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có khu vực sân thượng lớn.;https://cdn.example.com/tours/s692/1.jpg;5000000;4.7;"Cabin;Bữa ăn;Sân thượng";
s693;u002;Hanoi Private Car to Hai Phong (7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe riêng 7 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s693/1.jpg;2000000;4.6;"Xe 7 chỗ;Chờ đợi";
s694;u003;Nha Trang Private Transfer to Resort North (Luxury 7 Seater Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 7 chỗ khứ hồi đưa đón đến các Resort phía Bắc Nha Trang.;https://cdn.example.com/cars/s694/1.jpg;2500000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s695;u004;Phu Quoc Private Car to Northern Island (Safari 9 Seater);Car;102.241;1.039.575;Phú Quốc;Duong Dong Town;Xe riêng 9 chỗ khứ hồi đi khu vực Vinpearl/Safari.;https://cdn.example.com/cars/s695/1.jpg;1200000;4.6;"Xe 9 chỗ;Chờ đợi";
s696;u005;HCMC Private Car to Vung Tau (VIP Van 9 Seater Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe Van VIP 9 chỗ khứ hồi đi Vũng Tàu.;https://cdn.example.com/cars/s696/1.jpg;4000000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s697;u006;Da Nang to Hoi An Private Car (VIP Van 9 Seater Round Trip);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Van VIP 9 chỗ khứ hồi đi Hội An.;https://cdn.example.com/cars/s697/1.jpg;1500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s698;u007;Da Lat Flower Garden Visit (Shared Tour Full Day);Tour;119.404;1.084.452;Đà Lạt;Tran Quoc Toan St;Tour ghép tham quan Vườn hoa Thành phố và các điểm lân cận (trọn ngày).;https://cdn.example.com/tours/s698/1.jpg;500000;4.5;"Xe bus;Hướng dẫn viên;Lunch";
s699;u008;Sapa Trekking to Y Linh Ho Village (Shared Full Day);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Tour trekking ghép đoàn trọn ngày đến bản Ý Linh Hồ.;https://cdn.example.com/tours/s699/1.jpg;800000;4.7;"Hướng dẫn viên;Lunch;Phí vào bản";
s700;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 9 Seater);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 9 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s700/1.jpg;1200000;4.8;"Xe Jeep mới;Nước suối;Chụp ảnh";
s701;u010;Hue Private Car to Thien Mu Pagoda & Royal Tomb (7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe riêng 7 chỗ tham quan Chùa Thiên Mụ và một Lăng tẩm.;https://cdn.example.com/tours/s701/1.jpg;1000000;4.7;"Xe 7 chỗ;Hướng dẫn";
s702;u001;Ha Long Bay Legend Halong Cruise 3D2N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn.;https://cdn.example.com/tours/s702/1.jpg;5000000;4.7;"Cabin;Bữa ăn;Nấu ăn";
s703;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s703/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s704;u003;Nha Trang Private Car to Cam Ranh Airport (VIP Van 7 Seater Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Van VIP 7 chỗ khứ hồi đưa đón sân bay Cam Ranh.;https://cdn.example.com/cars/s704/1.jpg;1500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s705;u004;Phu Quoc Private Boat Charter (Full Day 7 Seater Premium);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Thuê tàu/cano riêng trọn ngày khám phá các đảo (tối đa 7 người) cao cấp.;https://cdn.example.com/tours/s705/1.jpg;10000000;4.9;"Tàu/Cano riêng 7 chỗ;Thiết bị lặn;Buffet";
s706;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ.;https://cdn.example.com/tours/s706/1.jpg;3500000;4.8;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s707;u006;Da Nang Airport to Hue Private Car (Luxury 9 Seater Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Huế.;https://cdn.example.com/cars/s707/1.jpg;4000000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s708;u007;Da Lat Tuyen Lam Lake Horse Riding (Shared);Experience;118.900;1.084.000;Đà Lạt;Tuyen Lam Lake;Trải nghiệm cưỡi ngựa quanh hồ Tuyền Lâm (ghép đoàn).;https://cdn.example.com/exp/s708/1.jpg;100000;4.3;"Ngựa;Hướng dẫn";
s709;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Premium);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) cao cấp.;https://cdn.example.com/tours/s709/1.jpg;2500000;4.8;"Homestay cao cấp;Ăn uống;Trekking";
s710;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 9 Seater);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 9 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s710/1.jpg;1200000;4.8;"Xe Jeep mới;Nước suối;Chụp ảnh";
s711;u010;Hue Private Car to Thuan An Beach (7 Seater Round Trip);Car;164.674;1.075.851;Huế;City Center;Xe riêng 7 chỗ khứ hồi đi Biển Thuận An.;https://cdn.example.com/cars/s711/1.jpg;800000;4.6;"Xe 7 chỗ;Chờ đợi";
s712;u001;Ha Long Bay Au Co Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình khám phá Vịnh Hạ Long, Bái Tử Long.;https://cdn.example.com/tours/s712/1.jpg;6500000;4.9;"Cabin sang trọng;Lớp nấu ăn;Spa";
s713;u002;Hanoi Private Car to Hai Phong (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s713/1.jpg;2500000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s714;u003;Nha Trang Private Transfer to Resort North (VIP Van 9 Seater Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Van VIP 9 chỗ khứ hồi đưa đón đến các Resort phía Bắc Nha Trang.;https://cdn.example.com/cars/s714/1.jpg;2800000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s715;u004;Phu Quoc Private Car to Northern Island (Luxury 9 Seater Round Trip);Car;102.241;1.039.575;Phú Quốc;Duong Dong Town;Xe Limousine/VIP Van 9 chỗ khứ hồi đi khu vực Vinpearl/Safari.;https://cdn.example.com/cars/s715/1.jpg;2000000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s716;u005;HCMC Private Car to Vung Tau (Luxury 7 Seater Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Vũng Tàu.;https://cdn.example.com/cars/s716/1.jpg;3500000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s717;u006;Da Nang to Hoi An Private Car (Luxury 9 Seater Round Trip);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Hội An.;https://cdn.example.com/cars/s717/1.jpg;2000000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s718;u007;Da Lat Flower Garden Visit (Private Tour 7 Seater);Tour;119.404;1.084.452;Đà Lạt;Tran Quoc Toan St;Tour riêng 7 chỗ tham quan Vườn hoa Thành phố và các điểm lân cận.;https://cdn.example.com/tours/s718/1.jpg;800000;4.6;"Xe riêng 7 chỗ;Hướng dẫn viên";
s719;u008;Sapa Trekking to Cat Cat Village (Shared Full Day);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Tour trekking ghép đoàn trọn ngày đến bản Cát Cát.;https://cdn.example.com/tours/s719/1.jpg;700000;4.6;"Hướng dẫn viên;Lunch;Phí vào bản";
s720;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s720/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s721;u010;Hue Private Car to My Son Sanctuary (VIP Van);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ từ Huế đi Thánh địa Mỹ Sơn.;https://cdn.example.com/cars/s721/1.jpg;2500000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s722;u001;Ha Long Bay Legend Halong Cruise 2D1N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s722/1.jpg;4500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s723;u002;Hanoi Private Car to Sapa (VIP Van 7 Seater);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ từ Hà Nội đi Sapa.;https://cdn.example.com/cars/s723/1.jpg;4000000;4.8;"Xe Van VIP;Ghế VIP;Lái xe";
s724;u003;Nha Trang Private Transfer to Resort North (VIP Van 7 Seater Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Van VIP 7 chỗ khứ hồi đưa đón đến các Resort phía Bắc Nha Trang.;https://cdn.example.com/cars/s724/1.jpg;2000000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s725;u004;Phu Quoc Private Boat Charter (Full Day 9 Seater Premium);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Thuê tàu/cano riêng trọn ngày khám phá các đảo (tối đa 9 người) cao cấp.;https://cdn.example.com/tours/s725/1.jpg;12000000;4.9;"Tàu/Cano riêng 9 chỗ;Thiết bị lặn;Buffet";
s726;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 9 Seater);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 9 chỗ.;https://cdn.example.com/tours/s726/1.jpg;4000000;4.8;"Xe 9 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s727;u006;Da Nang Airport to Hue Private Car (Luxury 9 Seater Round Trip Premium);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s727/1.jpg;5000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s728;u007;Da Lat Tuyen Lam Lake Horse Riding (Private 2 Hours);Experience;118.900;1.084.000;Đà Lạt;Tuyen Lam Lake;Trải nghiệm cưỡi ngựa quanh hồ Tuyền Lâm (riêng 2 giờ).;https://cdn.example.com/exp/s728/1.jpg;500000;4.7;"Ngựa;Hướng dẫn riêng;2 giờ";
s729;u008;Sapa Trekking to Lao Chai Village (Shared 2D1N Premium);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Lao Chải (tour ghép 2 ngày) cao cấp.;https://cdn.example.com/tours/s729/1.jpg;2500000;4.8;"Homestay cao cấp;Ăn uống;Trekking";
s730;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s730/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s731;u010;Hue Private Car to Thuan An Beach (VIP Van);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s731/1.jpg;800000;4.7;"Xe Van VIP;Ghế VIP";
s732;u001;Ha Long Bay Syrena Cruise 2D1N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có khu vực sân thượng lớn.;https://cdn.example.com/tours/s732/1.jpg;4000000;4.8;"Cabin;Bữa ăn cao cấp;Sân thượng";
s733;u002;Hanoi Private Car to Hai Phong (VIP Van 7 Seater);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ từ Hà Nội đi Hải Phòng.;https://cdn.example.com/cars/s733/1.jpg;2000000;4.7;"Xe Van VIP;Ghế VIP";
s734;u003;Nha Trang Private Transfer to Resort North (Luxury 9 Seater Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đưa đón đến các Resort phía Bắc Nha Trang.;https://cdn.example.com/cars/s734/1.jpg;3500000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s735;u004;Phu Quoc Private Car to Northern Island (Luxury 7 Seater Premium);Car;102.241;1.039.575;Phú Quốc;Duong Dong Town;Xe Limousine/VIP Van 7 chỗ khứ hồi đi khu vực Vinpearl/Safari (Cao cấp).;https://cdn.example.com/cars/s735/1.jpg;1800000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s736;u005;HCMC Private Car to Vung Tau (VIP Van 9 Seater);Car;107.500;1.066.667;TP.HCM;District 1;Xe Van VIP 9 chỗ từ TP.HCM đi Vũng Tàu.;https://cdn.example.com/cars/s736/1.jpg;2800000;4.8;"Xe Van VIP;Ghế VIP";
s737;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s737/1.jpg;700000;4.9;"Xe Limousine;Ghế VIP";
s738;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Premium 7 Seater);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s738/1.jpg;1500000;4.8;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s739;u008;Sapa Trekking to Y Linh Ho Village (Shared 2D1N Premium);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Ý Linh Hồ (tour ghép 2 ngày) cao cấp.;https://cdn.example.com/tours/s739/1.jpg;2500000;4.8;"Homestay cao cấp;Ăn uống;Trekking";
s740;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 9 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 9 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s740/1.jpg;1500000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s741;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe riêng 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s741/1.jpg;800000;4.6;"Xe 7 chỗ;Hướng dẫn";
s742;u001;Ha Long Bay Legend Halong Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s742/1.jpg;6000000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s743;u002;Hanoi Private Car to Tam Coc (VIP Van 9 Seater);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s743/1.jpg;3800000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s744;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt.;https://cdn.example.com/cars/s744/1.jpg;5500000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s745;u004;Phu Quoc Southern Island Boat Trip (7 Seater Premium);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 7 người) cao cấp.;https://cdn.example.com/tours/s745/1.jpg;8000000;4.9;"Cano 7 chỗ;Thiết bị lặn;Buffet";
s746;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 9 Seater Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 9 chỗ khứ hồi.;https://cdn.example.com/tours/s746/1.jpg;6000000;4.9;"Xe 9 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s747;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s747/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s748;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Premium 9 Seater);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 9 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s748/1.jpg;1800000;4.8;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s749;u008;Sapa Trekking to Ban Ho Village (Shared Full Day Premium);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Tour trekking ghép đoàn trọn ngày đến bản Hồ (Cao cấp).;https://cdn.example.com/tours/s749/1.jpg;1200000;4.8;"Hướng dẫn viên;Lunch cao cấp;Phí vào bản";
s750;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 9 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 9 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s750/1.jpg;1500000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s751;u010;Hue Private Car to Thuan An Beach (VIP Van Round Trip);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ khứ hồi đi Biển Thuận An.;https://cdn.example.com/cars/s751/1.jpg;1200000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s752;u001;Ha Long Bay Au Co Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình khám phá Vịnh Hạ Long, Bái Tử Long (Cao cấp).;https://cdn.example.com/tours/s752/1.jpg;10000000;4.9;"Cabin sang trọng;Lớp nấu ăn;Spa";
s753;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ từ Hà Nội đi Hải Phòng.;https://cdn.example.com/cars/s753/1.jpg;2800000;4.7;"Xe Van VIP;Ghế VIP";
s754;u003;Nha Trang Private Car to Da Lat (Luxury 7 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s754/1.jpg;5500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s755;u004;Phu Quoc Private Car to Northern Island (Luxury 9 Seater Premium);Car;102.241;1.039.575;Phú Quốc;Duong Dong Town;Xe Limousine/VIP Van 9 chỗ khứ hồi đi khu vực Vinpearl/Safari (Cao cấp).;https://cdn.example.com/cars/s755/1.jpg;2500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s756;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Vũng Tàu.;https://cdn.example.com/cars/s756/1.jpg;4500000;4.8;"Xe Limousine;Ghế VIP;Chờ đợi";
s757;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Hội An (Cao cấp).;https://cdn.example.com/cars/s757/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s758;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Premium 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s758/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
